Xreal,Ximg,Yreal,Yimg
0.005996250547468662,-0.06460925191640854,0.4183298945426941,-1.5064140558242798
-0.0007842450286261737,-0.036800775676965714,0.1334104984998703,-0.8751881718635559
-0.011520016007125378,-0.011256242170929909,-0.20139417052268982,-0.31285548210144043
-0.02578429877758026,0.010564588941633701,-0.6264676451683044,0.14484235644340515
-0.04293888062238693,0.02742619812488556,-1.1105440855026245,0.5025996565818787
-0.062439143657684326,0.0381414033472538,-1.5743868350982666,0.6592360734939575
-0.08373525738716125,0.04170924425125122,-2.11444354057312,0.69414222240448
-0.1062254086136818,0.03739464282989502,-2.6351864337921143,0.5002284646034241
-0.1292244791984558,0.024712786078453064,-3.111651659011841,0.10570422559976578
-0.1518678069114685,0.003883950412273407,-3.5589778423309326,-0.4568382501602173
-0.1731777787208557,-0.024944204837083817,-3.955230951309204,-1.243996262550354
-0.192006453871727,-0.06090077757835388,-4.212234020233154,-2.1724143028259277
-0.20708420872688293,-0.10283024609088898,-4.435638427734375,-3.2161922454833984
-0.21707794070243835,-0.14926758408546448,-4.511605262756348,-4.3922810554504395
-0.22066904604434967,-0.1985170543193817,-4.380885601043701,-5.552824020385742
-0.21659117937088013,-0.24880707263946533,-4.112033367156982,-6.7182183265686035
-0.20399783551692963,-0.29809269309043884,-3.630455493927002,-7.855801105499268
-0.1819971799850464,-0.34470003843307495,-2.9649734497070312,-8.899432182312012
-0.15028971433639526,-0.386869877576828,-2.0768542289733887,-9.773378372192383
-0.10892108827829361,-0.42307746410369873,-1.0162975788116455,-10.501004219055176
-0.058363381773233414,-0.4520227909088135,0.24740612506866455,-10.983016014099121
0.0004973926697857678,-0.4726514518260956,1.7080365419387817,-11.240143775939941
0.06647999584674835,-0.48415547609329224,3.287109375,-11.34404182434082
0.1377982646226883,-0.48599451780319214,4.926501750946045,-11.143218994140625
0.2128615826368332,-0.47779133915901184,6.661317825317383,-10.707307815551758
0.28964805603027344,-0.4594167172908783,8.340474128723145,-10.11213493347168
0.3661413788795471,-0.43090176582336426,9.987236976623535,-9.215664863586426
0.4403344690799713,-0.39243847131729126,11.554038047790527,-8.156039237976074
